entity_id,canonical_name,pan,city,state,pincode,source_system_count,resolution_quality,sample_decision_reason
ENT-0249,Prime Solutions Limited,CJRZZ4631T,Mumbai,MH,,8,0.975,Exact PAN match
ENT-0250,Stellar Fabrication Pvt Ltd,CJURN3778A,Chennai,TN,,6,1.0,Exact PAN match
ENT-0251,Pioneer Corp LLP,CJZSJ8359T,Ahmedabad,GJ,,9,0.9666666666666666,Exact PAN match
ENT-0252,Tech Solutions LLP,CJZVG0918P,Bengaluru,KA,,6,0.9666666666666667,Exact PAN match
ENT-0253,Stellar Technologies Limited,CKBCI5815A,Ahmedabad,GJ,,7,0.9857142857142858,Exact PAN match
ENT-0254,Sunrise Enterprises LLP,CKFIL6258Y,Hyderabad,TS,,8,0.9625,Exact PAN match
ENT-0255,PRIME ENTERPRISES LIMITED,CKNCP0460J,Pune,MH,,7,0.9571428571428572,Exact PAN match
ENT-0256,Dynamic Logistics Pvt Ltd,CKWJG9709J,Delhi,DL,,6,1.0,Exact PAN match
ENT-0257,STELLAR VENTURES LLP,CKZVI4083W,Ahmedabad,GJ,,7,0.9571428571428572,Exact PAN match
ENT-0258,Pioneer Corp LLP,CLFZY0758W,Ahmedabad,GJ,,5,0.96,Exact PAN match
ENT-0259,Stellar Logistics Limited,CLGRR9247N,Bengaluru,KA,,7,0.9857142857142858,Exact PAN match
ENT-0260,Om Ventures Pvt Ltd,CLSSF2588L,Bengaluru,KA,,5,1.0,Exact PAN match
ENT-0261,Prime Enterprises LLP,CLXCQ7104S,Delhi,DL,,6,0.9666666666666667,Exact PAN match
ENT-0262,Tech Solutions LLP,CMCCY0213B,Bengaluru,KA,,9,0.9666666666666666,Exact PAN match
ENT-0263,Tech Technologies Limited,CMECO3761M,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-0264,Om Ventures Limited,CNDUH1712D,Ahmedabad,GJ,,6,0.9833333333333334,Exact PAN match
ENT-0265,Prime Industries Limited,CNRXA9925I,Hyderabad,TS,,6,0.9666666666666667,Exact PAN match
ENT-0266,Balaji Enterprises LLP,CNUCK0478Y,Hyderabad,TS,,5,0.9800000000000001,Exact PAN match
ENT-0267,Prime Technologies Limited,COICO9382X,Delhi,DL,,8,0.9625,Exact PAN match
ENT-0268,Balaji Logistics LLP,CORUJ0788K,Pune,MH,,8,0.975,Exact PAN match
ENT-0269,Apex Industries Limited,CPJHN7652N,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-0270,Balaji Traders Pvt Ltd,CPNJA7969O,Delhi,DL,,5,1.0,Exact PAN match
ENT-0271,Global Corp Pvt Ltd,CPNMH8650F,Pune,MH,,4,1.0,Exact PAN match
ENT-0272,Dynamic Ventures LLP,CPPUU2633Z,Delhi,DL,,5,0.9800000000000001,Exact PAN match
ENT-0273,Acme Logistics Pvt Ltd,CPRJB8882G,Bengaluru,KA,,5,1.0,Exact PAN match
ENT-0274,Pioneer Fabrication LLP,CPUCW9992I,Ahmedabad,GJ,,10,0.97,Exact PAN match
ENT-0275,Tech Fabrication LLP,CPVRI7135V,Delhi,DL,,8,0.9875,Exact PAN match
ENT-0276,Stellar Technologies LLP,CQQXC4710O,Chennai,TN,,8,0.9625,Exact PAN match
ENT-0277,Om Enterprises LLP,CQSQN3058O,Ahmedabad,GJ,,8,0.975,Exact PAN match
ENT-0278,Pioneer Ventures LLP,CQUAG4759X,Mumbai,MH,,8,0.975,Exact PAN match
ENT-0279,Prime Solutions LLP,CQZFB9512D,Bengaluru,KA,,8,0.9625,Exact PAN match
ENT-0280,Om Technologies LLP,CRAPR1872O,Bengaluru,KA,,8,0.9875,Exact PAN match
ENT-0281,Om Solutions Pvt Ltd,CRUZG5329U,Pune,MH,,6,1.0,Exact PAN match
ENT-0282,Global Ventures Pvt Ltd,CSAGF8053I,Delhi,DL,,6,1.0,Exact PAN match
ENT-0283,Dynamic Technologies LLP,CSIRU3698Z,Delhi,DL,,8,0.975,Exact PAN match
ENT-0284,Sunrise Traders LLP,CSJIS3717S,Mumbai,MH,,6,0.9833333333333334,Exact PAN match
ENT-0285,Om Technologies Pvt Ltd,CSMDB0476X,Chennai,TN,,5,1.0,Exact PAN match
ENT-0286,Global Ventures Pvt Ltd,CSPDC9757F,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-0287,Acme Fabrication Pvt Ltd,CSROY8049J,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-0288,Acme Enterprises Limited,CSRUO8249N,Chennai,TN,,6,0.9666666666666667,Exact PAN match
ENT-0289,Om Logistics Pvt Ltd,CSRWR6344W,Chennai,TN,,6,1.0,Exact PAN match
ENT-0290,Sunrise Logistics Limited,CSSNQ3216R,Pune,MH,,5,0.9800000000000001,Exact PAN match
ENT-0291,Metro Fabrication Limited,CSVON2308S,Chennai,TN,,6,0.9833333333333334,Exact PAN match
ENT-0292,Tech Ventures Pvt Ltd,CSVXK2648Z,Ahmedabad,GJ,,4,1.0,Exact PAN match
ENT-0293,Stellar Industries LLP,CTEBQ2047N,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-0294,Acme Enterprises Pvt Ltd,CTPIY4292R,Delhi,DL,,7,1.0,Exact PAN match
ENT-0295,Balaji Fabrication Limited,CTRXZ4379T,Delhi,DL,,6,1.0,Exact PAN match
ENT-0296,Stellar Logistics LLP,CTVVJ7418R,Bengaluru,KA,,6,0.9833333333333334,Exact PAN match
ENT-0297,Om Industries Limited,CTYGO1893K,Mumbai,MH,,6,0.9833333333333334,Exact PAN match
ENT-0298,Balaji Enterprises Pvt Ltd,CUFLD3636M,Delhi,DL,,3,1.0,Exact PAN match
ENT-0299,Pioneer Enterprises Pvt Ltd,CUKAC8592X,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-0300,Shree Corp Limited,CULWK9892T,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-0301,Global Logistics Limited,CVCQO6988H,Ahmedabad,GJ,,6,0.9666666666666667,Exact PAN match
ENT-0302,Dynamic Logistics Limited,CVDVN0897V,Chennai,TN,,6,0.9666666666666667,Exact PAN match
ENT-0303,Apex Logistics Pvt Ltd,CVJPW9640F,Mumbai,MH,,5,1.0,Exact PAN match
ENT-0304,Apex Technologies Pvt Ltd,CVQJH6853K,Delhi,DL,,6,1.0,Exact PAN match
ENT-0305,Sunrise Traders Pvt Ltd,CWGJA5292C,Chennai,TN,,4,1.0,Exact PAN match
ENT-0306,Global Industries LLP,CWIPG5542K,Mumbai,MH,,9,0.9777777777777779,Exact PAN match
ENT-0307,Prime Solutions LLP,CXBWU0448P,Ahmedabad,GJ,,6,0.9666666666666667,Exact PAN match
ENT-0308,Om Corp Pvt Ltd,CXFYE7466F,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-0309,Apex Industries LLP,CXTWL4523L,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-0310,Prime Fabrication Pvt Ltd,CYONV2421H,Chennai,TN,,7,1.0,Exact PAN match
ENT-0311,Dynamic Traders Pvt Ltd,CZCVB3492B,Delhi,DL,,7,1.0,Exact PAN match
ENT-0312,Acme Traders Limited,CZTBG6040S,Pune,MH,,6,0.9833333333333334,Exact PAN match
ENT-0313,Pioneer Solutions Pvt Ltd,CZURC3591W,Hyderabad,TS,,3,1.0,Exact PAN match
ENT-0314,Apex Traders LLP,DADCS5840V,Pune,MH,,8,0.975,Exact PAN match
ENT-0315,Metro Traders LLP,DAGZW9714Z,Chennai,TN,,9,0.9666666666666666,Exact PAN match
ENT-0316,Shree Fabrication Pvt Ltd,DALEY2989B,Pune,MH,,5,1.0,Exact PAN match
ENT-0317,Dynamic Ventures Pvt Ltd,DAWKV9850F,Delhi,DL,,4,1.0,Exact PAN match
ENT-0318,Apex Corp LLP,DAXFN0860Z,Delhi,DL,,7,0.9714285714285714,Exact PAN match
ENT-0319,Dynamic Industries LLP,DAYES9552K,Hyderabad,TS,,8,0.975,Exact PAN match
ENT-0320,Stellar Logistics LLP,DBJEG2506Q,Bengaluru,KA,,6,0.9666666666666667,Exact PAN match
ENT-0321,Prime Traders LLP,DBOBR5306E,Delhi,DL,,5,0.9800000000000001,Exact PAN match
ENT-0322,Tech Solutions LLP,DBRGM0303R,Bengaluru,KA,,6,0.9666666666666667,Exact PAN match
ENT-0323,Global Solutions Limited,DCDGZ5517S,Bengaluru,KA,,7,0.9857142857142858,Exact PAN match
ENT-0324,Pioneer Technologies Pvt Ltd,DCGEX2564M,Chennai,TN,,5,1.0,Exact PAN match
ENT-0325,Shree Technologies Pvt Ltd,DCKWS2158Y,Pune,MH,,4,1.0,Exact PAN match
ENT-0326,Balaji Traders LLP,DCPOO3061B,Ahmedabad,GJ,,6,0.9833333333333334,Exact PAN match
ENT-0327,Balaji Ventures Pvt Ltd,DDBLW7101R,Mumbai,MH,,5,1.0,Exact PAN match
ENT-0328,Prime Industries LLP,DDHTP5623M,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-0329,Metro Technologies LLP,DDPSI1995X,Delhi,DL,,7,0.9857142857142858,Exact PAN match
ENT-0330,Prime Technologies Limited,DDXHY1053N,delhi,dl,,7,0.9714285714285714,Exact PAN match
ENT-0331,Metro Traders LLP,DDXUS6244I,Hyderabad,TS,,3,1.0,Exact PAN match
ENT-0332,Dynamic Ventures Limited,DDXVD2059H,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-0333,Stellar Fabrication Limited,DEGFI6496F,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-0334,Balaji Technologies Pvt Ltd,DEGPG2118O,Mumbai,MH,,5,1.0,Exact PAN match
ENT-0335,Tech Fabrication Limited,DEPLN6817N,Ahmedabad,GJ,,6,0.9666666666666667,Exact PAN match
ENT-0336,Shree Enterprises Pvt Ltd,DERDL5562M,Bengaluru,KA,,4,1.0,Exact PAN match
ENT-0337,Stellar Solutions LLP,DFCOZ6596R,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-0338,Apex Technologies Limited,DFEZP2077U,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-0339,TECH TECHNOLOGIES LIMITED,DFIFL3776H,Mumbai,MH,,6,0.9500000000000001,Exact PAN match
ENT-0340,Pioneer Fabrication LLP,DFJPI1306O,Pune,MH,,9,0.9666666666666666,Exact PAN match
ENT-0341,OM ENTERPRISES LIMITED,DFWBO6109V,Hyderabad,TS,,6,0.9500000000000001,Exact PAN match
ENT-0342,Global Solutions Limited,DFZUJ3945O,Bengaluru,KA,,8,0.975,Exact PAN match
ENT-0343,Prime Ventures Pvt Ltd,DGDSP4595X,Chennai,TN,,6,1.0,Exact PAN match
ENT-0344,Shree Technologies LLP,DGGBB6267S,Pune,MH,,5,0.9800000000000001,Exact PAN match
ENT-0345,Global Logistics Pvt Ltd,DGMCG2572Y,Bengaluru,KA,,5,1.0,Exact PAN match
ENT-0346,Pioneer Logistics Pvt Ltd,DGPQE5819K,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-0347,Tech Corp LLP,DGSIE9197F,pune,mh,,9,0.9777777777777779,Exact PAN match
ENT-0348,Stellar Logistics Limited,DGUKB3671X,Chennai,TN,,6,0.9833333333333334,Exact PAN match
ENT-0349,Om Ventures Pvt Ltd,DHKNB5178K,Bengaluru,KA,,6,1.0,Exact PAN match
ENT-0350,Tech Fabrication LLP,DHMZQ4048T,Delhi,DL,,7,0.9714285714285714,Exact PAN match
ENT-0351,Sunrise Corp Limited,DHRGP6284X,Mumbai,MH,,9,0.9666666666666666,Exact PAN match
ENT-0352,Tech Enterprises Pvt Ltd,DIATS3516P,Chennai,TN,,6,1.0,Exact PAN match
ENT-0353,Pioneer Enterprises LLP,DIKXG9932V,Hyderabad,TS,,8,0.9625,Exact PAN match
ENT-0354,Sunrise Logistics Pvt Ltd,DIOCC4828Y,Chennai,TN,,5,1.0,Exact PAN match
ENT-0355,Global Enterprises Pvt Ltd,DIPSE4701M,Pune,MH,,4,1.0,Exact PAN match
ENT-0356,Dynamic Logistics Pvt Ltd,DIUTL5700Z,Ahmedabad,GJ,,4,1.0,Exact PAN match
ENT-0357,Sunrise Industries Limited,DIVWO2963R,Pune,MH,,9,0.9777777777777779,Exact PAN match
ENT-0358,Prime Traders LLP,DJDUK0574P,Mumbai,MH,,4,0.975,Exact PAN match
ENT-0359,Shree Industries Pvt Ltd,DJFFP3380M,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-0360,Pioneer Fabrication Pvt Ltd,DJGVO1072M,Bengaluru,KA,,4,1.0,Exact PAN match
ENT-0361,Shree Traders Limited,DJPET1933C,Mumbai,MH,,8,0.975,Exact PAN match
ENT-0362,Global Solutions LLP,DKBHM2981A,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-0363,Om Corp Pvt Ltd,DKBQB1749W,Chennai,TN,,6,1.0,Exact PAN match
ENT-0364,Global Ventures Pvt Ltd,DKFLQ5188T,Mumbai,MH,,7,1.0,Exact PAN match
ENT-0365,Sunrise Fabrication LLP,DKKXG0547U,Chennai,TN,,7,0.9857142857142858,Exact PAN match
ENT-0366,Balaji Traders LLP,DKZQP3724K,Pune,MH,,9,0.9666666666666666,Exact PAN match
ENT-0367,Stellar Traders Limited,DLCPH6369K,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-0368,Om Enterprises Limited,DLLEN4623W,Pune,MH,,8,0.975,Exact PAN match
ENT-0369,Acme Enterprises LLP,DLQRA1823B,Ahmedabad,GJ,,7,0.9571428571428572,Exact PAN match
ENT-0370,Balaji Traders Pvt Ltd,DLSYG3871A,Hyderabad,TS,,4,1.0,Exact PAN match
ENT-0371,Om Enterprises Limited,DLZTI5312R,Chennai,TN,,6,0.9666666666666667,Exact PAN match
ENT-0372,Pioneer Enterprises Pvt Ltd,DMDLH4065E,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-0373,Pioneer Technologies LLP,DMJKE4551V,Ahmedabad,GJ,,6,0.9833333333333334,Exact PAN match
ENT-0374,SUNRISE CORP LLP,DMWQO9323V,Pune,MH,,5,0.96,Exact PAN match
ENT-0375,Om Industries Pvt Ltd,DMXSU0305G,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-0376,Balaji Ventures LLP,DMYBW9766Y,Hyderabad,TS,,9,0.9777777777777779,Exact PAN match
ENT-0377,Apex Solutions LLP,DNBZA1351A,Pune,MH,,6,0.9833333333333334,Exact PAN match
ENT-0378,Metro Technologies Pvt Ltd,DNLXB9575B,Hyderabad,TS,,4,1.0,Exact PAN match
ENT-0379,METRO SOLUTIONS LLP,DNMKR1994I,ahmedabad,gj,,6,0.9666666666666667,Exact PAN match
ENT-0380,Apex Logistics Pvt Ltd,DNQEO4398H,Mumbai,MH,,3,1.0,Exact PAN match
ENT-0381,Tech Traders Pvt Ltd,DNRQG9735C,Pune,MH,,4,1.0,Exact PAN match
ENT-0382,Tech Industries Pvt Ltd,DNVQE2616T,Pune,MH,,6,1.0,Exact PAN match
ENT-0383,Shree Solutions Pvt Ltd,DNWKG3349H,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-0384,Tech Traders Pvt Ltd,DNWPX2951W,Mumbai,MH,,6,1.0,Exact PAN match
ENT-0385,Global Fabrication Limited,DOELQ5458V,Ahmedabad,GJ,,5,0.9800000000000001,Exact PAN match
ENT-0386,Global Solutions LLP,DOGIX3716O,Delhi,DL,,8,0.975,Exact PAN match
ENT-0387,Apex Enterprises Pvt Ltd,DOHSX8750T,Pune,MH,,5,1.0,Exact PAN match
ENT-0388,Om Ventures Pvt Ltd,DOKBW6880H,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-0389,Shree Logistics Limited,DOYKF9985H,Bengaluru,KA,,5,1.0,Exact PAN match
ENT-0390,Dynamic Technologies Pvt Ltd,DPCQR4932X,Mumbai,MH,,7,1.0,Exact PAN match
ENT-0391,Shree Traders Limited,DPDIO7996K,Hyderabad,TS,,8,0.9625,Exact PAN match
ENT-0392,Pioneer Fabrication LLP,DPDYH7809N,Hyderabad,TS,,8,0.9875,Exact PAN match
ENT-0393,Balaji Corp Limited,DPMFG7635L,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-0394,Dynamic Traders LLP,DPNTX2166R,Ahmedabad,GJ,,7,0.9571428571428572,Exact PAN match
ENT-0395,Dynamic Industries Pvt Ltd,DPPVY6340E,Bengaluru,KA,,6,1.0,Exact PAN match
ENT-0396,Dynamic Fabrication LLP,DPQXJ2401Y,Ahmedabad,GJ,,9,0.9666666666666666,Exact PAN match
ENT-0397,Sunrise Solutions LLP,DPSLS6684A,Pune,MH,,5,1.0,Exact PAN match
ENT-0398,Global Industries Limited,DQALW9949A,Pune,MH,,6,0.9666666666666667,Exact PAN match
ENT-0399,Dynamic Technologies LLP,DQDNE9618U,Hyderabad,TS,,6,0.9833333333333334,Exact PAN match
ENT-0400,Sunrise Enterprises LLP,DQWPX6563C,Bengaluru,KA,,7,0.9857142857142858,Exact PAN match
ENT-0401,Sunrise Industries Limited,DRETN6662K,Delhi,DL,,8,0.9625,Exact PAN match
ENT-0402,Sunrise Logistics Limited,DRLCE7761K,Ahmedabad,GJ,,9,0.9777777777777779,Exact PAN match
ENT-0403,Acme Ventures Limited,DRTBW4336U,Mumbai,MH,,6,0.9666666666666667,Exact PAN match
ENT-0404,Pioneer Ventures LLP,DRTDH9405B,Bengaluru,KA,,7,0.9714285714285714,Exact PAN match
ENT-0405,Pioneer Fabrication Limited,DRTWL0967Z,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-0406,Dynamic Solutions Limited,DRYSP0493G,Delhi,DL,,6,0.9833333333333334,Exact PAN match
ENT-0407,Pioneer Fabrication Limited,DRYWP1965L,Delhi,DL,,6,0.9833333333333334,Exact PAN match
ENT-0408,Prime Corp Pvt Ltd,DSKSB7480C,Delhi,DL,,5,1.0,Exact PAN match
ENT-0409,Prime Traders Limited,DSPKF4432Q,Chennai,TN,,9,0.9666666666666666,Exact PAN match
ENT-0410,Pioneer Traders Pvt Ltd,DSRCO1146V,Bengaluru,KA,,5,1.0,Exact PAN match
ENT-0411,Pioneer Traders Pvt Ltd,DSZHN7601R,Bengaluru,KA,,6,1.0,Exact PAN match
ENT-0412,Sunrise Corp Pvt Ltd,DTFRW6682H,Hyderabad,TS,,4,1.0,Exact PAN match
ENT-0413,Apex Fabrication Pvt Ltd,DTGNC0038F,Pune,MH,,6,1.0,Exact PAN match
ENT-0414,Acme Technologies LLP,DTRJG4778Z,Bengaluru,KA,,6,0.9833333333333334,Exact PAN match
ENT-0415,Tech Ventures Pvt Ltd,DTRQR1288Z,Pune,MH,,5,1.0,Exact PAN match
ENT-0416,Metro Fabrication Limited,DUKAY7574S,Mumbai,MH,,8,0.975,Exact PAN match
ENT-0417,Acme Industries LLP,DUKPK0182N,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-0418,Shree Traders LLP,DUNRO3792C,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-0419,Sunrise Technologies Pvt Ltd,DUUDJ2463V,Hyderabad,TS,,4,1.0,Exact PAN match
ENT-0420,Global Industries Pvt Ltd,DUZGC2022G,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-0421,Balaji Corp Pvt Ltd,DVDVJ8595A,Pune,MH,,5,1.0,Exact PAN match
ENT-0422,Acme Industries Limited,DVGLQ7156R,Pune,MH,,8,0.975,Exact PAN match
ENT-0423,Metro Fabrication Pvt Ltd,DVIQS7191E,Hyderabad,TS,,6,1.0,Exact PAN match
ENT-0424,Shree Corp Limited,DVMKD2755V,Ahmedabad,GJ,,4,0.975,Exact PAN match
ENT-0425,Metro Traders Pvt Ltd,DVOSH7030P,Pune,MH,,6,1.0,Exact PAN match
ENT-0426,Sunrise Traders Limited,DVQOW8164M,Delhi,DL,,6,0.9666666666666667,Exact PAN match
ENT-0427,Stellar Corp LLP,DVUAP3817I,Mumbai,MH,,6,0.9666666666666667,Exact PAN match
ENT-0428,Stellar Fabrication LLP,DVXRN8216K,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-0429,Tech Logistics Limited,DVYAN3651B,Mumbai,MH,,7,0.9571428571428572,Exact PAN match
ENT-0430,Global Ventures Pvt Ltd,DWAOV5562V,Chennai,TN,,4,1.0,Exact PAN match
ENT-0431,Global Solutions Pvt Ltd,DWFMG5324X,Delhi,DL,,4,1.0,Exact PAN match
ENT-0432,Prime Solutions LLP,DWKTT0944Z,Mumbai,MH,,8,0.975,Exact PAN match
ENT-0433,Apex Ventures Pvt Ltd,DWLPO8032U,Chennai,TN,,5,1.0,Exact PAN match
ENT-0434,Pioneer Logistics Limited,DWQRV8577X,Mumbai,MH,,8,0.975,Exact PAN match
ENT-0435,Shree Traders LLP,DWRGK0971E,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-0436,Stellar Solutions Limited,DXOMZ7581T,Pune,MH,,7,0.9857142857142858,Exact PAN match
ENT-0437,Sunrise Technologies LLP,DXUUZ0747K,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-0438,Stellar Ventures LLP,DXYPO0245P,Chennai,TN,,5,0.9800000000000001,Exact PAN match
ENT-0439,Sunrise Traders Limited,DYAQM6580N,pune,mh,,9,0.9777777777777779,Exact PAN match
ENT-0440,Pioneer Traders Pvt Ltd,DYESC3847W,Hyderabad,TS,,6,1.0,Exact PAN match
ENT-0441,Dynamic Technologies Limited,DYHIG9452R,Delhi,DL,,9,0.9777777777777779,Exact PAN match
ENT-0442,Balaji Enterprises Pvt Ltd,DYJVT1356Z,Delhi,DL,,6,1.0,Exact PAN match
ENT-0443,Balaji Solutions Limited,DZGLJ3485P,Hyderabad,TS,,8,0.9625,Exact PAN match
ENT-0444,Stellar Solutions Limited,DZILO9340D,Mumbai,MH,,6,0.9666666666666667,Exact PAN match
ENT-0445,Shree Logistics LLP,DZLTU3278W,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-0446,Sunrise Traders Pvt Ltd,DZNJJ2348D,Bengaluru,KA,,6,1.0,Exact PAN match
ENT-0447,Pioneer Corp Pvt Ltd,DZNJX0407I,Delhi,DL,,3,1.0,Exact PAN match
ENT-0448,STELLAR TECHNOLOGIES LLP,DZNMM1373X,Bengaluru,KA,,5,0.96,Exact PAN match
ENT-0449,Apex Enterprises Pvt Ltd,DZWAU4701L,Ahmedabad,GJ,,5,1.0,Exact PAN match
ENT-0450,Metro Corp Limited,DZXPE1603C,Chennai,TN,,6,0.9666666666666667,Exact PAN match
ENT-0451,Om Traders Limited,EAEWS2258C,Delhi,DL,,8,0.975,Exact PAN match
ENT-0452,Acme Enterprises LLP,EAOHD5583Y,Pune,MH,,5,0.9800000000000001,Exact PAN match
ENT-0453,Balaji Enterprises LLP,EAOKY0707V,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-0454,Pioneer Logistics LLP,EAQYQ7368U,Bengaluru,KA,,8,0.9625,Exact PAN match
ENT-0455,Sunrise Corp LLP,EBAKQ4255O,Pune,MH,,7,0.9857142857142858,Exact PAN match
ENT-0456,SHREE LOGISTICS LIMITED,EBHGG7775A,Bengaluru,KA,,6,0.9500000000000001,Exact PAN match
ENT-0457,Prime Technologies LLP,EBMGQ7233O,Delhi,DL,,7,1.0,Exact PAN match
ENT-0458,Acme Technologies Pvt Ltd,ECBML3184Z,Delhi,DL,,6,1.0,Exact PAN match
ENT-0459,Shree Ventures Pvt Ltd,ECCUN2048K,Mumbai,MH,,5,1.0,Exact PAN match
ENT-0460,Acme Fabrication LLP,ECGJK1714D,Pune,MH,,8,0.9625,Exact PAN match
ENT-0461,Balaji Solutions Pvt Ltd,ECUJS4847W,Mumbai,MH,,6,1.0,Exact PAN match
ENT-0462,Global Industries Limited,ECWOB4409Z,bengaluru,ka,,6,0.9666666666666667,Exact PAN match
ENT-0463,Acme Solutions Limited,EDANC4087S,Pune,MH,,8,0.975,Exact PAN match
ENT-0464,Balaji Logistics Pvt Ltd,EDHUL2595N,Hyderabad,TS,,4,1.0,Exact PAN match
ENT-0465,Om Industries Limited,EDLHJ1680V,Ahmedabad,GJ,,6,0.9666666666666667,Exact PAN match
ENT-0466,Apex Solutions Pvt Ltd,EDQUL0164H,Hyderabad,TS,,6,1.0,Exact PAN match
ENT-0467,Stellar Traders Limited,EDYYV2584Z,Pune,MH,,8,0.9875,Exact PAN match
ENT-0468,Balaji Solutions Limited,EEDHB2101K,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-0469,Pioneer Industries Pvt Ltd,EEFTY2036E,Delhi,DL,,3,1.0,Exact PAN match
ENT-0470,Pioneer Enterprises Limited,EETDU3197B,Pune,MH,,6,0.9833333333333334,Exact PAN match
ENT-0471,Tech Ventures LLP,EEXHY1913W,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-0472,Prime Solutions Pvt Ltd,EFCJQ6592U,Mumbai,MH,,5,1.0,Exact PAN match
ENT-0473,Pioneer Solutions Pvt Ltd,EFGPN3852L,Mumbai,MH,,6,1.0,Exact PAN match
ENT-0474,Balaji Corp LLP,EFIEA2453Q,Chennai,TN,,9,0.9666666666666666,Exact PAN match
ENT-0475,Sunrise Traders Limited,EFYKW4014S,Pune,MH,,8,0.975,Exact PAN match
ENT-0476,Shree Traders LLP,EGCSF4586E,Chennai,TN,,7,0.9571428571428572,Exact PAN match
ENT-0477,Acme Fabrication LLP,EGFZB3152M,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-0478,Tech Logistics Limited,EGJOP1490I,Delhi,DL,,5,1.0,Exact PAN match
ENT-0479,Global Logistics Limited,EGLSY0104F,Delhi,DL,,5,0.9800000000000001,Exact PAN match
ENT-0480,Om Corp LLP,EGMJI3437J,Ahmedabad,GJ,,6,0.9666666666666667,Exact PAN match
ENT-0481,Apex Industries LLP,EGOXL2940A,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-0482,Shree Ventures Limited,EGSSW8816R,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-0483,Metro Ventures LLP,EGWRR7647L,Chennai,TN,,10,0.97,Exact PAN match
ENT-0484,Acme Ventures LLP,EHCIX3300V,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-0485,Tech Fabrication Limited,EHDVM5114J,Delhi,DL,,6,0.9833333333333334,Exact PAN match
ENT-0486,Balaji Corp LLP,EHJCE6786B,Pune,MH,,7,0.9571428571428572,Exact PAN match
ENT-0487,Sunrise Corp Limited,EHPTO8694Q,Bengaluru,KA,,5,0.9800000000000001,Exact PAN match
ENT-0488,Stellar Corp Limited,EHVMY9139D,Bengaluru,KA,,6,0.9833333333333334,Exact PAN match
ENT-0489,Om Technologies LLP,EHWUW7904S,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-0490,Shree Traders Limited,EIJAK6477P,Delhi,DL,,7,0.9714285714285714,Exact PAN match
ENT-0491,Metro Technologies Pvt Ltd,EIJJX5180M,Mumbai,MH,,6,1.0,Exact PAN match
ENT-0492,Global Solutions LLP,EIPKT3985Y,Hyderabad,TS,,9,0.9777777777777779,Exact PAN match
ENT-0493,Om Logistics Limited,EIXRS3314T,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-0494,Tech Ventures Limited,EJIRV3074O,Pune,MH,,8,0.975,Exact PAN match
ENT-0495,Balaji Solutions Pvt Ltd,EJLCF1171K,Pune,MH,,4,1.0,Exact PAN match
ENT-0496,Sunrise Fabrication LLP,EJOBX8421G,Bengaluru,KA,,6,0.9666666666666667,Exact PAN match
ENT-0497,Dynamic Solutions Pvt Ltd,EJQIB9764W,Ahmedabad,GJ,,5,1.0,Exact PAN match
