unified_entity_id,canonical_name,pan,city,state,pincode,source_system_count,source_record_ids
ENT-0168,Global Fabrication Limited,BPFDX1057R,Unknown,Unknown,,6,CIN-974420|EPF-658889|ESI-83281|GSTIN-402762|PAN_REG-59730|UDYAM-813435
ENT-0169,Sunrise Corp Limited,BPNGN6870J,Unknown,Unknown,,5,CIN-438584|ESI-644156|GSTIN-51232|IEC-891333|PAN_REG-808481
ENT-0170,Acme Solutions Limited,BPNRV4387K,Unknown,Unknown,,5,EPF-499544|ESI-593650|GSTIN-500814|PAN_REG-600778|UDYAM-516733
ENT-0171,Dynamic Corp LLP,BPUHZ8706I,Unknown,Unknown,,5,CIN-204106|GSTIN-130001|IEC-622182|PAN_REG-210892|UDYAM-161632
ENT-0172,Stellar Ventures Pvt Ltd,BQFNG8127U,Unknown,Unknown,,6,CIN-237605|EPF-240660|ESI-87537|GSTIN-363635|PAN_REG-709102|UDYAM-180567
ENT-0173,Metro Fabrication Limited,BQIET9318T,Unknown,Unknown,,4,CIN-479541|ESI-863996|GSTIN-928682|PAN_REG-744331
ENT-0174,Stellar Corp LLP,BQMQE5561F,Unknown,Unknown,,5,CIN-837161|EPF-157443|GSTIN-146340|IEC-875910|PAN_REG-56351
ENT-0175,Dynamic Corp Limited,BQYUW3563H,Unknown,Unknown,,3,CIN-654543|GSTIN-727730|PAN_REG-602148
ENT-0176,Stellar Industries LLP,BRAKM3056R,Unknown,Unknown,,4,CIN-598484|ESI-844704|GSTIN-657172|PAN_REG-190917
ENT-0177,Prime Fabrication Pvt Ltd,BRBXS8761D,Unknown,Unknown,,6,CIN-385730|EPF-730322|ESI-980174|GSTIN-741213|PAN_REG-967031|UDYAM-970212
ENT-0178,Dynamic Solutions Limited,BRDVV1079K,Unknown,Unknown,,6,CIN-561860|EPF-215643|ESI-932110|GSTIN-880946|PAN_REG-732035|UDYAM-354555
ENT-0179,Balaji Solutions Limited,BRICJ7744A,Unknown,Unknown,,4,CIN-672375|EPF-709446|GSTIN-961295|PAN_REG-713586
ENT-0180,Tech Logistics Pvt Ltd,BRQLD5741T,Unknown,Unknown,,4,CIN-336998|EPF-204785|GSTIN-422823|PAN_REG-793239
ENT-0181,Apex Enterprises Pvt Ltd,BSARY0347G,Unknown,Unknown,,6,CIN-265565|EPF-930699|GSTIN-169453|IEC-643916|PAN_REG-999089|UDYAM-873904
ENT-0182,Tech Logistics Limited,BSGPP6851C,Unknown,Unknown,,5,CIN-869518|ESI-832316|GSTIN-512504|IEC-147817|PAN_REG-629605
ENT-0183,Shree Fabrication Pvt Ltd,BSIGJ0378F,Unknown,Unknown,,4,CIN-969641|EPF-942688|GSTIN-670036|PAN_REG-345417
ENT-0184,Dynamic Logistics Limited,BSOZN0422V,Unknown,Unknown,,3,CIN-614975|GSTIN-685756|PAN_REG-560611
ENT-0185,Om Fabrication LLP,BSXXE7459J,Unknown,Unknown,,5,CIN-551712|ESI-407191|GSTIN-655477|PAN_REG-499632|UDYAM-209093
ENT-0186,Acme Fabrication Pvt Ltd,BTAZN4822F,Unknown,Unknown,,6,CIN-804008|EPF-390981|GSTIN-360809|IEC-159616|PAN_REG-498457|UDYAM-829074
ENT-0187,Shree Fabrication Limited,BTEUR9189B,Unknown,Unknown,,5,CIN-571927|EPF-476419|ESI-393370|GSTIN-525814|PAN_REG-794275
ENT-0188,Tech Fabrication Limited,BTIMU3173R,Unknown,Unknown,,4,CIN-120033|ESI-30127|GSTIN-819608|PAN_REG-72226
ENT-0189,Global Logistics Pvt Ltd,BUENG6780E,Unknown,Unknown,,5,CIN-471177|ESI-407073|GSTIN-50642|PAN_REG-277190|UDYAM-974103
ENT-0190,Global Logistics LLP,BVFID2414B,Unknown,Unknown,,4,CIN-718482|EPF-841503|GSTIN-323690|PAN_REG-96758
ENT-0191,Om Solutions Limited,BVOZU7928G,Unknown,Unknown,,6,CIN-76808|EPF-50415|ESI-153926|GSTIN-912945|IEC-227888|PAN_REG-123990
ENT-0192,Metro Fabrication Limited,BVYTR7420Y,Unknown,Unknown,,5,CIN-112735|EPF-828781|ESI-97580|GSTIN-46348|PAN_REG-857403
ENT-0193,Acme Technologies Limited,BVYUY0418L,Unknown,Unknown,,5,CIN-512384|EPF-209093|GSTIN-919342|IEC-999877|PAN_REG-751114
ENT-0194,Global Enterprises Pvt Ltd,BWEXA2710D,Unknown,Unknown,,6,CIN-871283|EPF-949251|GSTIN-790890|IEC-420735|PAN_REG-779147|UDYAM-23811
ENT-0195,Shree Solutions Pvt Ltd,BXFCS4495R,Unknown,Unknown,,4,CIN-792207|EPF-786007|GSTIN-646571|PAN_REG-549914
ENT-0196,Apex Traders Limited,BXPOX4876P,Unknown,Unknown,,4,EPF-709437|GSTIN-375430|IEC-401146|PAN_REG-807128
ENT-0197,Metro Ventures Limited,BXTBU6512P,Unknown,Unknown,,6,CIN-647801|EPF-783572|GSTIN-601227|IEC-823091|PAN_REG-509448|UDYAM-881105
ENT-0198,Prime Solutions Limited,BXTIU7994Q,Unknown,Unknown,,5,CIN-101789|EPF-816885|ESI-503226|GSTIN-463724|PAN_REG-825391
ENT-0199,Sunrise Industries Limited,BXVME0606R,Unknown,Unknown,,4,CIN-970060|EPF-660486|ESI-827052|PAN_REG-473227
ENT-0200,Apex Solutions Pvt Ltd,BXVXZ7873Q,Unknown,Unknown,,5,EPF-116709|ESI-828022|GSTIN-392882|PAN_REG-706064|UDYAM-788205
ENT-0201,Sunrise Enterprises LLP,BYQTT6509N,Unknown,Unknown,,6,CIN-837368|EPF-372214|ESI-964639|GSTIN-989438|PAN_REG-480794|UDYAM-131211
ENT-0202,Stellar Logistics Pvt Ltd,BYXMI3996T,Unknown,Unknown,,5,CIN-641171|EPF-162373|GSTIN-762280|PAN_REG-334575|UDYAM-333301
ENT-0203,Tech Enterprises Pvt Ltd,BZEMT5537H,Unknown,Unknown,,6,CIN-593105|EPF-525008|ESI-78095|GSTIN-63622|PAN_REG-880909|UDYAM-827418
ENT-0204,Acme Logistics LLP,BZUEW0749Q,Unknown,Unknown,,4,CIN-130945|ESI-731191|GSTIN-884776|PAN_REG-379073
ENT-0205,Metro Logistics Pvt Ltd,BZYLS7110L,Unknown,Unknown,,4,CIN-815690|ESI-29796|PAN_REG-525821|UDYAM-895027
ENT-0206,Dynamic Industries Limited,CAEVG0463L,Unknown,Unknown,,4,EPF-202728|ESI-875328|GSTIN-19596|PAN_REG-942922
ENT-0207,Metro Industries Pvt Ltd,CAGXJ2445B,Unknown,Unknown,,4,CIN-62310|GSTIN-687742|PAN_REG-720707|UDYAM-32699
ENT-0208,Sunrise Enterprises Pvt Ltd,CAONC9441H,Unknown,Unknown,,6,CIN-436305|EPF-365094|ESI-209974|GSTIN-634661|PAN_REG-647574|UDYAM-693688
ENT-0209,Acme Ventures LLP,CBPPR7316J,Unknown,Unknown,,6,CIN-744483|EPF-419286|ESI-771655|GSTIN-862715|PAN_REG-306177|UDYAM-363651
ENT-0210,Prime Solutions Pvt Ltd,CBZUY3036R,Unknown,Unknown,,4,CIN-229001|EPF-531968|ESI-383085|PAN_REG-802716
ENT-0211,Acme Fabrication LLP,CCDNM6309G,Unknown,Unknown,,3,EPF-719089|PAN_REG-872400|UDYAM-391002
ENT-0212,Om Traders Limited,CCEON2283T,Unknown,Unknown,,5,CIN-261290|EPF-786885|ESI-235622|PAN_REG-568108|UDYAM-945550
ENT-0213,Sunrise Ventures Pvt Ltd,CCGRK7067R,Unknown,Unknown,,7,CIN-535174|EPF-856520|ESI-96361|GSTIN-311587|IEC-630990|PAN_REG-937430|UDYAM-728273
ENT-0214,Shree Ventures LLP,CCNAX9286G,Unknown,Unknown,,4,CIN-215536|GSTIN-813151|PAN_REG-445627|UDYAM-590229
ENT-0215,Metro Solutions Limited,CCOEI3554P,Unknown,Unknown,,7,CIN-248088|EPF-660550|ESI-303602|GSTIN-648647|IEC-549622|PAN_REG-171119|UDYAM-660972
ENT-0216,Metro Technologies Limited,CCOQX4778U,Unknown,Unknown,,5,CIN-692999|EPF-713466|GSTIN-251456|PAN_REG-468600|UDYAM-921218
ENT-0217,Prime Traders Pvt Ltd,CCVEX5280W,Unknown,Unknown,,5,CIN-890830|ESI-819009|GSTIN-239940|IEC-702569|PAN_REG-997460
ENT-0218,Prime Traders Pvt Ltd,CCYYP9540C,Unknown,Unknown,,3,CIN-838505|PAN_REG-221653|UDYAM-693267
ENT-0219,Metro Enterprises Limited,CDNNB1655T,Unknown,Unknown,,6,CIN-645002|EPF-869093|GSTIN-802801|IEC-832338|PAN_REG-495280|UDYAM-191150
ENT-0220,Shree Enterprises Pvt Ltd,CDRZL0521M,Unknown,Unknown,,4,CIN-494954|EPF-221815|GSTIN-510709|PAN_REG-731866
ENT-0221,Sunrise Enterprises LLP,CDZLE0611R,Unknown,Unknown,,6,CIN-866984|EPF-916735|GSTIN-816431|IEC-205932|PAN_REG-781497|UDYAM-835162
ENT-0222,Balaji Fabrication LLP,CEQYM3234O,Unknown,Unknown,,5,CIN-346913|ESI-147746|GSTIN-166643|PAN_REG-12708|UDYAM-373903
ENT-0223,Dynamic Technologies Pvt Ltd,CERZV1946B,Unknown,Unknown,,4,CIN-146577|GSTIN-897704|PAN_REG-823557|UDYAM-351536
ENT-0224,Shree Enterprises Pvt Ltd,CEWBM2462L,Unknown,Unknown,,4,CIN-762294|EPF-461232|GSTIN-43119|PAN_REG-711628
ENT-0225,Prime Technologies Limited,CFIQK1179Q,Unknown,Unknown,,7,CIN-942824|EPF-896650|ESI-445057|GSTIN-193314|IEC-289968|PAN_REG-763759|UDYAM-87495
ENT-0226,Global Logistics Pvt Ltd,CFLXF8634R,Unknown,Unknown,,4,EPF-886273|GSTIN-544864|PAN_REG-790681|UDYAM-51353
ENT-0227,Dynamic Enterprises LLP,CGLOD3425H,Unknown,Unknown,,5,CIN-405675|EPF-249935|ESI-502597|GSTIN-638268|PAN_REG-15890
ENT-0228,Tech Ventures Limited,CGPHM5200Q,Unknown,Unknown,,6,CIN-838973|EPF-134703|ESI-453611|GSTIN-149405|PAN_REG-953975|UDYAM-20140
ENT-0229,Om Traders Pvt Ltd,CGPXO5167Q,Unknown,Unknown,,6,CIN-893961|EPF-922962|ESI-854336|GSTIN-213132|PAN_REG-111737|UDYAM-729199
ENT-0230,Pioneer Industries LLP,CGXNF4898L,Unknown,Unknown,,5,CIN-89945|EPF-757169|ESI-194684|GSTIN-100193|PAN_REG-125777
ENT-0231,Stellar Logistics Limited,CGXTM7118K,Unknown,Unknown,,5,CIN-647507|ESI-822117|GSTIN-127317|PAN_REG-492898|UDYAM-752902
ENT-0232,Global Technologies LLP,CGXTX3241I,Unknown,Unknown,,4,CIN-436743|ESI-249636|GSTIN-599256|PAN_REG-636611
ENT-0233,Prime Industries Pvt Ltd,CHBQP2531S,Unknown,Unknown,,6,CIN-309618|EPF-955625|ESI-531850|GSTIN-103161|PAN_REG-349630|UDYAM-30376
ENT-0234,Stellar Enterprises LLP,CHDOO3526S,Unknown,Unknown,,5,CIN-502840|EPF-450467|ESI-771746|GSTIN-290312|PAN_REG-605941
ENT-0235,Tech Enterprises Limited,CHRWH0285J,Unknown,Unknown,,7,CIN-565416|EPF-563609|ESI-530593|GSTIN-913814|IEC-154979|PAN_REG-248811|UDYAM-375867
ENT-0236,Metro Technologies LLP,CHTNI1210Z,Unknown,Unknown,,6,CIN-653286|EPF-113992|ESI-800405|GSTIN-685248|PAN_REG-444022|UDYAM-505256
ENT-0237,Shree Technologies LLP,CIHOZ9964P,Unknown,Unknown,,4,CIN-403706|ESI-841038|GSTIN-321862|PAN_REG-883387
ENT-0238,Prime Industries LLP,CIJHT1434N,Unknown,Unknown,,3,CIN-380822|EPF-216919|PAN_REG-579261
ENT-0239,Balaji Fabrication Pvt Ltd,CIJUZ9665P,Unknown,Unknown,,6,CIN-418045|EPF-303324|ESI-843480|GSTIN-645567|PAN_REG-768567|UDYAM-301129
ENT-0240,Balaji Traders Pvt Ltd,CITZR6112P,Unknown,Unknown,,6,CIN-606634|EPF-90508|ESI-982312|GSTIN-464746|PAN_REG-218211|UDYAM-193282
ENT-0241,Tech Traders LLP,CIWLX3634G,Unknown,Unknown,,5,CIN-851478|EPF-878296|ESI-509993|GSTIN-151921|PAN_REG-870852
ENT-0242,Global Fabrication LLP,CIXLI1812E,Unknown,Unknown,,5,CIN-185175|ESI-688959|GSTIN-164674|IEC-42230|PAN_REG-848362
ENT-0243,Om Logistics Pvt Ltd,CIYYD1961V,Unknown,Unknown,,4,CIN-640498|GSTIN-847408|PAN_REG-129307|UDYAM-417779
ENT-0244,Stellar Corp Pvt Ltd,CJBBC0635E,Unknown,Unknown,,4,CIN-337605|GSTIN-792841|PAN_REG-276637|UDYAM-912422
ENT-0245,Prime Corp Pvt Ltd,CJELZ4837F,Unknown,Unknown,,3,ESI-397555|GSTIN-181187|PAN_REG-642870
ENT-0246,Pioneer Corp LLP,CJFLV3491M,Unknown,Unknown,,4,CIN-139369|EPF-131868|GSTIN-717808|PAN_REG-395019
ENT-0247,Shree Corp Limited,CJGXT3058J,Unknown,Unknown,,6,CIN-565849|EPF-748811|ESI-185443|GSTIN-643538|PAN_REG-910953|UDYAM-475891
ENT-0248,Metro Traders LLP,CJHPL5348H,Unknown,Unknown,,4,CIN-198518|ESI-823958|GSTIN-230141|PAN_REG-813760
ENT-0249,Prime Solutions Limited,CJRZZ4631T,Unknown,Unknown,,6,CIN-713441|ESI-773827|GSTIN-22544|IEC-705818|PAN_REG-663421|UDYAM-149913
ENT-0250,Stellar Fabrication Pvt Ltd,CJURN3778A,Unknown,Unknown,,6,CIN-149418|EPF-387292|ESI-769370|GSTIN-975541|PAN_REG-736050|UDYAM-119915
ENT-0251,Pioneer Corp LLP,CJZSJ8359T,Unknown,Unknown,,6,CIN-630603|EPF-402231|ESI-994092|GSTIN-938610|PAN_REG-159628|UDYAM-698225
ENT-0252,Tech Solutions LLP,CJZVG0918P,Unknown,Unknown,,4,CIN-870127|EPF-888244|IEC-709525|PAN_REG-750982
ENT-0253,Stellar Technologies Limited,CKBCI5815A,Unknown,Unknown,,6,CIN-933664|EPF-701122|GSTIN-110902|IEC-712693|PAN_REG-47017|UDYAM-718533
ENT-0254,Sunrise Enterprises LLP,CKFIL6258Y,Unknown,Unknown,,5,CIN-633981|ESI-801318|GSTIN-891519|PAN_REG-49660|UDYAM-567672
ENT-0255,Prime Enterprises Limited,CKNCP0460J,Unknown,Unknown,,4,CIN-61731|EPF-791006|ESI-193219|GSTIN-506310
ENT-0256,Dynamic Logistics Pvt Ltd,CKWJG9709J,Unknown,Unknown,,6,CIN-931565|EPF-81943|ESI-249803|GSTIN-72277|PAN_REG-574358|UDYAM-519867
ENT-0257,Stellar Ventures LLP,CKZVI4083W,Unknown,Unknown,,4,CIN-504929|EPF-661752|GSTIN-238985|PAN_REG-345055
ENT-0258,Pioneer Corp LLP,CLFZY0758W,Unknown,Unknown,,3,CIN-50186|GSTIN-280465|PAN_REG-676656
ENT-0259,Stellar Logistics Limited,CLGRR9247N,Unknown,Unknown,,6,CIN-422647|EPF-644431|ESI-758704|GSTIN-308795|PAN_REG-765658|UDYAM-23083
ENT-0260,Om Ventures Pvt Ltd,CLSSF2588L,Unknown,Unknown,,5,CIN-356386|EPF-170699|ESI-164735|GSTIN-627996|PAN_REG-517590
ENT-0261,Prime Enterprises LLP,CLXCQ7104S,Unknown,Unknown,,4,CIN-627585|EPF-432923|GSTIN-793260|PAN_REG-540859
ENT-0262,Tech Solutions LLP,CMCCY0213B,Unknown,Unknown,,6,CIN-838555|EPF-849151|GSTIN-283050|IEC-593819|PAN_REG-527231|UDYAM-664314
ENT-0263,Tech Technologies Limited,CMECO3761M,Unknown,Unknown,,5,CIN-620746|EPF-346053|GSTIN-583606|PAN_REG-547299|UDYAM-512729
ENT-0264,Om Ventures Limited,CNDUH1712D,Unknown,Unknown,,5,CIN-256365|ESI-27524|GSTIN-157400|PAN_REG-810695|UDYAM-630997
ENT-0265,Prime Industries Limited,CNRXA9925I,Unknown,Unknown,,4,CIN-508208|ESI-355920|GSTIN-836689|PAN_REG-402646
ENT-0266,Balaji Enterprises LLP,CNUCK0478Y,Unknown,Unknown,,4,CIN-956320|EPF-292606|ESI-546828|PAN_REG-871128
ENT-0267,Prime Technologies Limited,COICO9382X,Unknown,Unknown,,5,CIN-794769|EPF-43912|GSTIN-911721|PAN_REG-733268|UDYAM-234130
ENT-0268,Balaji Logistics LLP,CORUJ0788K,Unknown,Unknown,,6,CIN-251194|EPF-446833|ESI-100386|GSTIN-656431|PAN_REG-122451|UDYAM-807003
ENT-0269,Apex Industries Limited,CPJHN7652N,Unknown,Unknown,,5,CIN-996907|EPF-655085|GSTIN-981398|PAN_REG-376660|UDYAM-372008
ENT-0270,Balaji Traders Pvt Ltd,CPNJA7969O,Unknown,Unknown,,5,CIN-207870|EPF-242849|GSTIN-91153|IEC-310114|UDYAM-864315
ENT-0271,Global Corp Pvt Ltd,CPNMH8650F,Unknown,Unknown,,4,CIN-167286|EPF-277338|ESI-114023|PAN_REG-962465
ENT-0272,Dynamic Ventures LLP,CPPUU2633Z,Unknown,Unknown,,4,CIN-713300|EPF-273654|GSTIN-321080|PAN_REG-105492
ENT-0273,Acme Logistics Pvt Ltd,CPRJB8882G,Unknown,Unknown,,5,CIN-885907|EPF-884715|ESI-141936|GSTIN-659299|PAN_REG-266271
ENT-0274,Pioneer Fabrication LLP,CPUCW9992I,Unknown,Unknown,,7,CIN-939048|EPF-803897|ESI-809594|GSTIN-729812|IEC-44187|PAN_REG-474036|UDYAM-243815
ENT-0275,Tech Fabrication LLP,CPVRI7135V,Unknown,Unknown,,7,CIN-309897|EPF-294547|ESI-36563|GSTIN-638451|IEC-461212|PAN_REG-781411|UDYAM-444969
ENT-0276,Stellar Technologies LLP,CQQXC4710O,Unknown,Unknown,,5,CIN-619075|EPF-660778|GSTIN-23504|PAN_REG-450677|UDYAM-554028
ENT-0277,Om Enterprises LLP,CQSQN3058O,Unknown,Unknown,,6,CIN-396324|EPF-632637|ESI-757414|GSTIN-319475|PAN_REG-954317|UDYAM-759677
ENT-0278,Pioneer Ventures LLP,CQUAG4759X,Unknown,Unknown,,6,CIN-150449|EPF-307159|ESI-751701|GSTIN-530397|IEC-439985|UDYAM-15316
ENT-0279,Prime Solutions LLP,CQZFB9512D,Unknown,Unknown,,5,CIN-524685|ESI-959443|GSTIN-889303|PAN_REG-267877|UDYAM-736088
ENT-0280,Om Technologies LLP,CRAPR1872O,Unknown,Unknown,,7,CIN-940428|EPF-284785|ESI-154306|GSTIN-931090|IEC-642847|PAN_REG-536594|UDYAM-177038
ENT-0281,Om Solutions Pvt Ltd,CRUZG5329U,Unknown,Unknown,,6,CIN-672843|EPF-590045|ESI-39535|GSTIN-733885|PAN_REG-361462|UDYAM-339319
ENT-0282,Global Ventures Pvt Ltd,CSAGF8053I,Unknown,Unknown,,6,CIN-767148|EPF-961706|ESI-828550|GSTIN-612214|PAN_REG-336227|UDYAM-565281
ENT-0283,Dynamic Technologies LLP,CSIRU3698Z,Unknown,Unknown,,6,CIN-691352|EPF-297484|ESI-752644|GSTIN-329306|IEC-561306|PAN_REG-967840
ENT-0284,Sunrise Traders LLP,CSJIS3717S,Unknown,Unknown,,5,CIN-627878|EPF-653340|ESI-13797|GSTIN-422463|PAN_REG-27077
ENT-0285,Om Technologies Pvt Ltd,CSMDB0476X,Unknown,Unknown,,5,CIN-711641|ESI-765853|GSTIN-234560|PAN_REG-251379|UDYAM-505650
ENT-0286,Global Ventures Pvt Ltd,CSPDC9757F,Unknown,Unknown,,5,CIN-273141|ESI-331043|GSTIN-195592|PAN_REG-176842|UDYAM-289780
ENT-0287,Acme Fabrication Pvt Ltd,CSROY8049J,Unknown,Unknown,,6,CIN-368698|EPF-798300|ESI-670195|GSTIN-940699|PAN_REG-266005|UDYAM-752125
ENT-0288,Acme Enterprises Limited,CSRUO8249N,Unknown,Unknown,,4,CIN-833867|ESI-516146|GSTIN-46240|PAN_REG-26637
ENT-0289,Om Logistics Pvt Ltd,CSRWR6344W,Unknown,Unknown,,6,CIN-966051|EPF-66666|ESI-557657|GSTIN-181907|IEC-187556|PAN_REG-451389
ENT-0290,Sunrise Logistics Limited,CSSNQ3216R,Unknown,Unknown,,4,CIN-654034|EPF-591029|ESI-944035|PAN_REG-96934
ENT-0291,Metro Fabrication Limited,CSVON2308S,Unknown,Unknown,,5,CIN-98300|EPF-553871|ESI-83793|GSTIN-676694|PAN_REG-22687
ENT-0292,Tech Ventures Pvt Ltd,CSVXK2648Z,Unknown,Unknown,,4,CIN-724923|GSTIN-866362|PAN_REG-955497|UDYAM-945577
ENT-0293,Stellar Industries LLP,CTEBQ2047N,Unknown,Unknown,,5,EPF-468313|ESI-343051|GSTIN-453029|IEC-183007|PAN_REG-833682
ENT-0294,Acme Enterprises Pvt Ltd,CTPIY4292R,Unknown,Unknown,,7,CIN-441880|EPF-458286|ESI-92668|GSTIN-281445|IEC-611183|PAN_REG-541884|UDYAM-267706
ENT-0295,Balaji Fabrication Limited,CTRXZ4379T,Unknown,Unknown,,6,CIN-799590|EPF-133417|ESI-89516|GSTIN-177741|PAN_REG-334277|UDYAM-586359
ENT-0296,Stellar Logistics LLP,CTVVJ7418R,Unknown,Unknown,,5,CIN-392125|EPF-733487|ESI-803240|GSTIN-842221|PAN_REG-63693
ENT-0297,Om Industries Limited,CTYGO1893K,Unknown,Unknown,,5,CIN-102656|EPF-803188|GSTIN-523000|PAN_REG-652674|UDYAM-849078
ENT-0298,Balaji Enterprises Pvt Ltd,CUFLD3636M,Unknown,Unknown,,3,CIN-245621|GSTIN-286615|PAN_REG-210210
ENT-0299,Pioneer Enterprises Pvt Ltd,CUKAC8592X,Unknown,Unknown,,6,CIN-296425|EPF-16566|GSTIN-388559|IEC-565819|PAN_REG-50723|UDYAM-860653
ENT-0300,Shree Corp Limited,CULWK9892T,Unknown,Unknown,,5,CIN-234393|EPF-365438|ESI-277936|GSTIN-934775|PAN_REG-115830
ENT-0301,Global Logistics Limited,CVCQO6988H,Unknown,Unknown,,4,CIN-750700|GSTIN-350659|IEC-236010|PAN_REG-954871
ENT-0302,Dynamic Logistics Limited,CVDVN0897V,Unknown,Unknown,,4,CIN-965362|ESI-930392|GSTIN-798077|PAN_REG-701857
ENT-0303,Apex Logistics Pvt Ltd,CVJPW9640F,Unknown,Unknown,,5,CIN-169015|ESI-131589|GSTIN-376516|PAN_REG-734809|UDYAM-697677
ENT-0304,Apex Technologies Pvt Ltd,CVQJH6853K,Unknown,Unknown,,6,CIN-711581|ESI-618944|GSTIN-843326|IEC-154897|PAN_REG-631194|UDYAM-106849
ENT-0305,Sunrise Traders Pvt Ltd,CWGJA5292C,Unknown,Unknown,,4,CIN-78897|ESI-509834|PAN_REG-20875|UDYAM-671764
ENT-0306,Global Industries LLP,CWIPG5542K,Unknown,Unknown,,7,CIN-38029|EPF-882318|ESI-24964|GSTIN-153141|IEC-214073|PAN_REG-410065|UDYAM-464160
ENT-0307,Prime Solutions LLP,CXBWU0448P,Unknown,Unknown,,4,CIN-614864|ESI-280662|GSTIN-346903|PAN_REG-275495
ENT-0308,Om Corp Pvt Ltd,CXFYE7466F,Unknown,Unknown,,5,CIN-384742|EPF-261763|ESI-984611|GSTIN-827322|PAN_REG-794787
ENT-0309,Apex Industries LLP,CXTWL4523L,Unknown,Unknown,,5,CIN-925569|EPF-117107|GSTIN-628011|IEC-624957|PAN_REG-493117
ENT-0310,Prime Fabrication Pvt Ltd,CYONV2421H,Unknown,Unknown,,7,CIN-578830|EPF-545224|ESI-510792|GSTIN-867731|IEC-762878|PAN_REG-160202|UDYAM-957615
ENT-0311,Dynamic Traders Pvt Ltd,CZCVB3492B,Unknown,Unknown,,7,CIN-328006|EPF-862381|ESI-516531|GSTIN-610868|IEC-63891|PAN_REG-714509|UDYAM-324244
ENT-0312,Acme Traders Limited,CZTBG6040S,Unknown,Unknown,,5,ESI-86493|GSTIN-763744|IEC-837836|PAN_REG-117904|UDYAM-144606
ENT-0313,Pioneer Solutions Pvt Ltd,CZURC3591W,Unknown,Unknown,,3,CIN-224218|GSTIN-376242|PAN_REG-635172
ENT-0314,Apex Traders LLP,DADCS5840V,Unknown,Unknown,,6,CIN-778656|EPF-862346|ESI-363080|GSTIN-808320|PAN_REG-572579|UDYAM-289624
ENT-0315,Metro Traders LLP,DAGZW9714Z,Unknown,Unknown,,6,CIN-733035|EPF-47134|ESI-276104|GSTIN-560503|PAN_REG-536733|UDYAM-318294
ENT-0316,Shree Fabrication Pvt Ltd,DALEY2989B,Unknown,Unknown,,5,CIN-69279|ESI-203805|GSTIN-588037|PAN_REG-806120|UDYAM-256285
ENT-0317,Dynamic Ventures Pvt Ltd,DAWKV9850F,Unknown,Unknown,,4,CIN-43260|EPF-774486|GSTIN-89200|PAN_REG-274250
ENT-0318,Apex Corp LLP,DAXFN0860Z,Unknown,Unknown,,5,CIN-923955|ESI-238788|GSTIN-956075|PAN_REG-530524|UDYAM-974079
ENT-0319,Dynamic Industries LLP,DAYES9552K,Unknown,Unknown,,6,CIN-459416|EPF-941343|ESI-704576|GSTIN-119692|IEC-905908|UDYAM-183790
ENT-0320,Stellar Logistics LLP,DBJEG2506Q,Unknown,Unknown,,4,CIN-50148|EPF-310193|GSTIN-336507|PAN_REG-271458
ENT-0321,Prime Traders LLP,DBOBR5306E,Unknown,Unknown,,4,CIN-666820|GSTIN-857374|IEC-501346|PAN_REG-432768
ENT-0322,Tech Solutions LLP,DBRGM0303R,Unknown,Unknown,,4,CIN-901755|EPF-68479|GSTIN-458601|PAN_REG-292668
ENT-0323,Global Solutions Limited,DCDGZ5517S,Unknown,Unknown,,6,CIN-650656|EPF-280217|ESI-637224|GSTIN-482642|PAN_REG-103233|UDYAM-619877
ENT-0324,Pioneer Technologies Pvt Ltd,DCGEX2564M,Unknown,Unknown,,5,CIN-209779|ESI-86859|GSTIN-648914|PAN_REG-658077|UDYAM-224221
ENT-0325,Shree Technologies Pvt Ltd,DCKWS2158Y,Unknown,Unknown,,4,CIN-974028|GSTIN-863320|PAN_REG-553347|UDYAM-851290
ENT-0326,Balaji Traders LLP,DCPOO3061B,Unknown,Unknown,,5,CIN-12176|EPF-356881|GSTIN-487229|PAN_REG-12059|UDYAM-820126
ENT-0327,Balaji Ventures Pvt Ltd,DDBLW7101R,Unknown,Unknown,,5,CIN-129992|EPF-964178|GSTIN-262954|PAN_REG-955520|UDYAM-526144
ENT-0328,Prime Industries LLP,DDHTP5623M,Unknown,Unknown,,5,CIN-80638|ESI-32693|GSTIN-635579|IEC-413344|UDYAM-46331
ENT-0329,Metro Technologies LLP,DDPSI1995X,Unknown,Unknown,,6,CIN-739719|ESI-109776|GSTIN-482199|IEC-677971|PAN_REG-537727|UDYAM-687022
ENT-0330,Prime Technologies Limited,DDXHY1053N,Unknown,Unknown,,5,CIN-675087|EPF-367537|ESI-781476|GSTIN-13580|PAN_REG-952359
ENT-0331,Metro Traders LLP,DDXUS6244I,Unknown,Unknown,,3,CIN-919002|GSTIN-448591|PAN_REG-721503
ENT-0332,Dynamic Ventures Limited,DDXVD2059H,Unknown,Unknown,,5,CIN-309084|EPF-788028|ESI-260759|GSTIN-230333|PAN_REG-843549
ENT-0333,Stellar Fabrication Limited,DEGFI6496F,Unknown,Unknown,,5,CIN-771976|EPF-397037|ESI-503255|GSTIN-792781|PAN_REG-620280
ENT-0334,Balaji Technologies Pvt Ltd,DEGPG2118O,Unknown,Unknown,,5,CIN-916195|EPF-421506|ESI-899408|GSTIN-628155|PAN_REG-141951
ENT-0335,Tech Fabrication Limited,DEPLN6817N,Unknown,Unknown,,4,CIN-304697|GSTIN-127411|PAN_REG-894812|UDYAM-663942
